"","Intercept","PE Estimate Coefficient","Intercept Std. Error","PE Estimate Std. Error","Intercept p-value","PE p-value"
"30",-0.138057958955995,0.0149002802193076,0.00174088794598716,0.000832944909116742,5.60577737024233e-20,0.036760603542392
"31",-0.139295360576036,0.0151069205432852,0.00158921099165074,0.000844322987120036,8.36168597922214e-20,0.059973238612069
"32",-0.140215912380849,0.0153172699831058,0.00141683951360619,0.000855905742745073,1.5083441526085e-19,0.0980321727453519
"33",-0.141123108811783,0.0155175955847915,0.0012432744548056,0.000866923405940304,2.5531985712876e-19,0.151719154798208
"34",-0.142059062306109,0.0157110664224203,0.00107151186907517,0.000877555072781286,4.0427011964236e-19,0.222246173078207
"35",-0.142674113753059,0.0159107471660615,0.000879192137500951,0.000888527820096323,7.75663308608271e-19,0.322561367357852
"36",-0.14304536588765,0.016115044128424,0.000671449292252562,0.000899757025535614,1.69691044419931e-18,0.45561486120172
"37",-0.143179209672622,0.0163189478824411,0.000448357129773708,0.000910963122154742,4.08458718713902e-18,0.62265563938589
"38",-0.143283709158581,0.0165225386639267,0.000224686268656955,0.000922149415096903,9.66705574156089e-18,0.807527225988896
"39",-0.143171987705249,0.0167294456888043,-1.27672908693855e-05,0.000933523379686892,2.50857855207035e-17,0.989089700153192
"40",-0.14286971383794,0.0169303808827691,-0.000263788864441714,0.000944556403594093,6.73357458467487e-17,0.780069249648263
"41",-0.142600488516736,0.0171230496247813,-0.000511621595534535,0.000955124789000157,1.66277340903924e-16,0.592263569420888
